2016-02-23 11:44:08,892 |OFBiz-config-1       |DatabaseUtil                  |W| Table named [MIME_TYPE] exists in the database but has no corresponding entity
2016-02-23 12:30:59,399 |0.0.0.0-8443-exec-33 |ServerHitBin                  |W| Error saving ServerHit: org.ofbiz.entity.GenericEntityException: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.397(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.397(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.311(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.397(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.397(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,85(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')) (Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.397(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.397(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.311(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.397(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.397(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,85(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')))
2016-02-23 12:30:59,399 |0.0.0.0-8443-exec-33 |ControlServlet                |T| [[[main(Domain:https://localhost)] Request Done- total:0.088,since last([main(Domain:http...):0.088]]
2016-02-23 12:30:59,404 |0.0.0.0-8443-exec-42 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 12:30:59,406 |0.0.0.0-8443-exec-42 |GenericDelegator              |E| Failure in create operation for entity [ServerHit]: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.296(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,107(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')). Rolling back transaction.
2016-02-23 12:30:59,406 |0.0.0.0-8443-exec-42 |TransactionUtil               |I| [TransactionUtil.rollback] transaction rolled back
2016-02-23 12:30:59,406 |0.0.0.0-8443-exec-44 |ContextFilter                 |I| [Domain]: localhost [Request]: /webtools/control/main
2016-02-23 12:30:59,406 |0.0.0.0-8443-exec-44 |ControlServlet                |T| [[[main(Domain:https://localhost)] Request Begun, encoding=[UTF-8]- total:0.0,since last(Begin):0.0]]
2016-02-23 12:30:59,407 |0.0.0.0-8443-exec-42 |ServerHitBin                  |W| Error saving ServerHit: org.ofbiz.entity.GenericEntityException: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.296(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,107(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')) (Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.296(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.405(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,107(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')))
2016-02-23 12:30:59,407 |0.0.0.0-8443-exec-42 |ControlServlet                |T| [[[main(Domain:https://localhost)] Request Done- total:0.111,since last([main(Domain:http...):0.111]]
2016-02-23 12:30:59,408 |0.0.0.0-8443-exec-44 |RequestHandler                |I| Rendering View [main], sessionId=8FBC5D3CA47E4012383D1A403CF6D186.jvm1
2016-02-23 12:30:59,410 |0.0.0.0-8443-exec-44 |ServiceDispatcher             |T| Sync service [webtools/getUserPreferenceGroup] finished in [1] milliseconds
2016-02-23 12:30:59,413 |0.0.0.0-8443-exec-44 |ServiceDispatcher             |T| Sync service [webtools/getVisualThemeResources] finished in [1] milliseconds
2016-02-23 12:30:59,442 |0.0.0.0-8443-exec-44 |ModelService                  |I| Set default value [SECURITY] for parameter [primaryPermission]
2016-02-23 12:30:59,445 |0.0.0.0-8443-exec-44 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [3] milliseconds
2016-02-23 12:30:59,447 |0.0.0.0-8443-exec-44 |ModelService                  |I| Set default value [SECURITY] for parameter [primaryPermission]
2016-02-23 12:30:59,449 |0.0.0.0-8443-exec-44 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [2] milliseconds
2016-02-23 12:30:59,451 |0.0.0.0-8443-exec-44 |ModelService                  |I| Set default value [SECURITY] for parameter [primaryPermission]
2016-02-23 12:30:59,452 |0.0.0.0-8443-exec-44 |ServiceDispatcher             |T| Sync service [webtools/securityPermissionCheck] finished in [1] milliseconds
2016-02-23 12:30:59,466 |0.0.0.0-8443-exec-44 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 12:30:59,468 |0.0.0.0-8443-exec-44 |GenericDelegator              |E| Failure in create operation for entity [ServerHit]: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.406(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,59(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')). Rolling back transaction.
2016-02-23 12:30:59,468 |0.0.0.0-8443-exec-44 |TransactionUtil               |I| [TransactionUtil.rollback] transaction rolled back
2016-02-23 12:30:59,468 |0.0.0.0-8443-exec-44 |ServerHitBin                  |W| Error saving ServerHit: org.ofbiz.entity.GenericEntityException: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.406(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,59(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')) (Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.406(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.467(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,59(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')))
2016-02-23 12:30:59,468 |0.0.0.0-8443-exec-44 |ControlServlet                |T| [[[main(Domain:https://localhost)] Request Done- total:0.062,since last([main(Domain:http...):0.062]]
2016-02-23 12:30:59,531 |0.0.0.0-8443-exec-40 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 12:30:59,532 |0.0.0.0-8443-exec-43 |ServerHitBin                  |I| Visit delegatorName=default, ServerHitBin delegatorName=default
2016-02-23 12:30:59,532 |0.0.0.0-8443-exec-40 |GenericDelegator              |E| Failure in create operation for entity [ServerHit]: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.214(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,79(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')). Rolling back transaction.
2016-02-23 12:30:59,532 |0.0.0.0-8443-exec-40 |TransactionUtil               |I| [TransactionUtil.rollback] transaction rolled back
2016-02-23 12:30:59,532 |0.0.0.0-8443-exec-40 |ServerHitBin                  |W| Error saving ServerHit: org.ofbiz.entity.GenericEntityException: org.ofbiz.entity.GenericEntityException: Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.214(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,79(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')) (Error while inserting: [GenericEntity:ServerHit][contentId,webtools.main(java.lang.String)][createdStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][createdTxStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][hitStartDateTime,2016-02-23 12:30:59.214(java.sql.Timestamp)][hitTypeId,REQUEST(java.lang.String)][lastUpdatedStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][lastUpdatedTxStamp,2016-02-23 12:30:59.531(java.sql.Timestamp)][partyId,admin(java.lang.String)][referrerUrl,https://localhost:8443/webtools/control/checkLogin/main(java.lang.String)][requestUrl,https://localhost:8443/webtools/control/main(java.lang.String)][runningTimeMillis,79(java.lang.Long)][serverHostName,cristik1991(java.lang.String)][serverIpAddress,10.10.10.79(java.lang.String)][userLoginId,admin(java.lang.String)][visitId,21100(java.lang.String)] (SQL Exception while executing the following:INSERT INTO SERVER_HIT (VISIT_ID, CONTENT_ID, HIT_START_DATE_TIME, HIT_TYPE_ID, NUM_OF_BYTES, RUNNING_TIME_MILLIS, USER_LOGIN_ID, STATUS_ID, REQUEST_URL, REFERRER_URL, SERVER_IP_ADDRESS, SERVER_HOST_NAME, LAST_UPDATED_STAMP, LAST_UPDATED_TX_STAMP, CREATED_STAMP, CREATED_TX_STAMP, INTERNAL_CONTENT_ID, PARTY_ID, ID_BY_IP_CONTACT_MECH_ID, REF_BY_WEB_CONTACT_MECH_ID) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?, ?) (Duplicate entry '21100-webtools.main-2016-02-23 12:30:59-REQUEST' for key 'PRIMARY')))
